"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220116","GS칼텍스","셀프","1811","1636","1459","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220117","GS칼텍스","셀프","1811","1636","1459","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220118","GS칼텍스","셀프","1811","1636","1459","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220119","GS칼텍스","셀프","1811","1636","1459","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220120","GS칼텍스","셀프","1811","1646","1469","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220121","GS칼텍스","셀프","1811","1646","1469","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220122","GS칼텍스","셀프","1811","1646","1469","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220123","GS칼텍스","셀프","1811","1646","1469","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220124","GS칼텍스","셀프","1811","1646","1469","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220125","GS칼텍스","셀프","1826","1646","1469","1200"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220126","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220127","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220128","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220129","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220130","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220131","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220201","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220202","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220203","GS칼텍스","셀프","1836","1661","1484","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220204","GS칼텍스","셀프","1856","1681","1504","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220205","GS칼텍스","셀프","1856","1681","1504","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220206","GS칼텍스","셀프","1856","1681","1504","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220207","GS칼텍스","셀프","1856","1681","1504","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220208","GS칼텍스","셀프","1856","1681","1504","1215"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220209","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220210","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220211","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220212","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220213","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220214","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220215","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220216","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220217","GS칼텍스","셀프","1886","1711","1534","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220218","GS칼텍스","셀프","1908","1731","1554","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220219","GS칼텍스","셀프","1908","1731","1554","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220220","GS칼텍스","셀프","1908","1731","1554","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220221","GS칼텍스","셀프","1908","1731","1554","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220222","GS칼텍스","셀프","1918","1741","1554","1250"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220223","GS칼텍스","셀프","1933","1756","1559","1260"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220224","GS칼텍스","셀프","1933","1756","1559","1260"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220225","GS칼텍스","셀프","1933","1756","1559","1260"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220226","GS칼텍스","셀프","1933","1756","1559","1260"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220227","GS칼텍스","셀프","1933","1756","1559","1260"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220228","GS칼텍스","셀프","1933","1756","1559","1260"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220301","GS칼텍스","셀프","1958","1781","1584","1285"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220302","GS칼텍스","셀프","1958","1781","1584","1285"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220303","GS칼텍스","셀프","1981","1801","1604","1305"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220304","GS칼텍스","셀프","1981","1801","1604","1305"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220305","GS칼텍스","셀프","2031","1851","1674","1355"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220306","GS칼텍스","셀프","2031","1851","1674","1355"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220307","GS칼텍스","셀프","2031","1851","1674","1355"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220308","GS칼텍스","셀프","2071","1891","1724","1395"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220309","GS칼텍스","셀프","2071","1891","1724","1395"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220310","GS칼텍스","셀프","2131","1951","1814","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220311","GS칼텍스","셀프","2131","1951","1814","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220312","GS칼텍스","셀프","2161","1981","1854","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220313","GS칼텍스","셀프","2161","1981","1854","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220314","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220315","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220316","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220317","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220318","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220319","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220320","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220321","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220322","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220323","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220324","GS칼텍스","셀프","2206","2026","1939","1485"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220325","GS칼텍스","셀프","2186","2006","1919","1465"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220326","GS칼텍스","셀프","2178","1996","1909","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220327","GS칼텍스","셀프","2178","1996","1909","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220328","GS칼텍스","셀프","2178","1996","1909","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220329","GS칼텍스","셀프","2198","2016","1929","1475"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220330","GS칼텍스","셀프","2198","2016","1929","1475"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220331","GS칼텍스","셀프","2198","2016","1929","1475"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220401","GS칼텍스","셀프","2198","2016","1929","1475"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220402","GS칼텍스","셀프","2198","2016","1929","1475"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220403","GS칼텍스","셀프","2198","2016","1929","1475"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220404","GS칼텍스","셀프","2198","2016","1929","1475"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220405","GS칼텍스","셀프","2178","1996","1909","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220406","GS칼텍스","셀프","2178","1996","1909","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220407","GS칼텍스","셀프","2178","1996","1909","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220408","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220409","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220410","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220411","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220412","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220413","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220414","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220415","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220416","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220417","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220418","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220419","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220420","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220421","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220422","GS칼텍스","셀프","2178","1996","1924","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220423","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220424","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220425","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220426","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220427","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220428","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220429","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220430","GS칼텍스","셀프","2178","1996","1944","1455"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220501","GS칼텍스","셀프","2095","1913","1886","1397"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220502","GS칼텍스","셀프","2095","1913","1886","1397"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220503","GS칼텍스","셀프","2095","1913","1886","1397"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220504","GS칼텍스","셀프","2095","1913","1886","1397"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220505","GS칼텍스","셀프","2095","1913","1886","1397"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220506","GS칼텍스","셀프","2095","1913","1886","1397"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220507","GS칼텍스","셀프","2095","1913","1886","1397"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220508","GS칼텍스","셀프","2125","1943","1956","1467"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220509","GS칼텍스","셀프","2125","1943","1956","1467"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220510","GS칼텍스","셀프","2125","1943","1956","1467"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220511","GS칼텍스","셀프","2120","1938","1951","1462"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220512","GS칼텍스","셀프","2120","1938","1951","1462"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220513","GS칼텍스","셀프","2130","1948","1966","1477"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220514","GS칼텍스","셀프","2130","1948","1966","1477"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220515","GS칼텍스","셀프","2130","1948","1966","1477"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220516","GS칼텍스","셀프","2130","1948","1966","1477"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220517","GS칼텍스","셀프","2160","1978","1996","1507"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220518","GS칼텍스","셀프","2160","1978","1996","1507"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220519","GS칼텍스","셀프","2190","2008","2026","1537"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220520","GS칼텍스","셀프","2190","2008","2026","1537"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220521","GS칼텍스","셀프","2190","2008","2026","1537"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220522","GS칼텍스","셀프","2190","2008","2026","1537"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220523","GS칼텍스","셀프","2190","2008","2026","1537"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220524","GS칼텍스","셀프","2225","2043","2043","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220525","GS칼텍스","셀프","2225","2043","2043","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220526","GS칼텍스","셀프","2215","2033","2028","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220527","GS칼텍스","셀프","2215","2033","2028","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220528","GS칼텍스","셀프","2215","2033","2028","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220529","GS칼텍스","셀프","2215","2033","2028","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220530","GS칼텍스","셀프","2215","2033","2028","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220531","GS칼텍스","셀프","2240","2058","2043","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220601","GS칼텍스","셀프","2240","2058","2043","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220602","GS칼텍스","셀프","2240","2058","2043","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220603","GS칼텍스","셀프","2240","2058","2043","1554"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220604","GS칼텍스","셀프","2259","2077","2073","1584"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220605","GS칼텍스","셀프","2259","2077","2073","1584"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220606","GS칼텍스","셀프","2259","2077","2073","1584"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220607","GS칼텍스","셀프","2259","2077","2073","1584"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220608","GS칼텍스","셀프","2259","2077","2073","1584"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220609","GS칼텍스","셀프","2259","2077","2073","1584"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220610","GS칼텍스","셀프","2283","2101","2108","1619"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220611","GS칼텍스","셀프","2283","2101","2108","1619"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220612","GS칼텍스","셀프","2283","2101","2108","1619"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220613","GS칼텍스","셀프","2283","2101","2108","1619"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220614","GS칼텍스","셀프","2283","2101","2108","1619"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220615","GS칼텍스","셀프","2283","2101","2108","1619"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220616","GS칼텍스","셀프","2283","2101","2108","1619"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220617","GS칼텍스","셀프","2319","2137","2154","1665"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220618","GS칼텍스","셀프","2319","2137","2154","1665"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220619","GS칼텍스","셀프","2319","2137","2154","1665"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220620","GS칼텍스","셀프","2319","2137","2154","1665"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220621","GS칼텍스","셀프","2341","2159","2174","1685"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220622","GS칼텍스","셀프","2341","2159","2174","1685"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220623","GS칼텍스","셀프","2341","2159","2174","1685"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220624","GS칼텍스","셀프","2371","2189","2218","1729"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220625","GS칼텍스","셀프","2371","2189","2218","1729"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220626","GS칼텍스","셀프","2371","2189","2218","1729"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220627","GS칼텍스","셀프","2371","2189","2218","1729"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220628","GS칼텍스","셀프","2371","2189","2218","1729"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220629","GS칼텍스","셀프","2371","2189","2218","1729"
"A0009324","서울 성동구","지에스칼텍스㈜ 도루코주유소","서울 성동구 아차산로 180","20220630","GS칼텍스","셀프","2371","2189","2218","1729"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220101","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220102","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220103","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220104","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220105","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220106","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220107","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220108","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220109","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220110","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220111","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220112","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220113","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220114","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220115","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220116","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220117","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220118","SK에너지","일반","0","1948","1797","1345"
"A0009285","서울 성동구","청계로주유소","서울 성동구 청계천로 454 (하왕십리동)","20220119","SK에너지","일반","0","1948","1797","1345"
